episode,return,length,risk_threshold
634,-140.80986259087445,21,-141.1516637134844
635,-140.94718679556698,21,-141.1516637134844
636,-141.38432778832345,21,-141.17903662696426
637,-141.08552605468256,21,-141.17903662696426
638,-140.73806472150466,21,-141.17903662696426
639,-140.80971187896517,21,-141.17903662696426
640,-140.94688517796098,21,-141.17903662696426
641,-140.96165575063714,21,-141.17903662696426
642,-141.20966520658556,21,-141.20966520658556
643,-140.96079758441618,21,-141.20966520658556
644,-140.86387963916962,21,-141.20966520658556
645,-140.85512030206803,21,-141.20966520658556
646,-140.74110269553077,21,-141.20966520658556
647,-141.16828619625363,21,-141.20966520658556
648,-140.86596828595714,21,-141.20966520658556
649,-140.83330362863308,21,-141.20966520658556
650,-140.53414052199702,21,-141.20966520658556
651,-141.1536235028766,21,-141.20966520658556
652,-140.57441904517802,21,-141.20966520658556
653,-140.80984590106428,21,-141.20966520658556
654,-140.87847049859892,21,-141.20966520658556
655,-141.08539386046513,21,-141.20966520658556
656,-140.6034354812344,21,-141.20966520658556
657,-140.74088402340496,21,-141.20966520658556
658,-140.9469678513554,21,-141.20966520658556
659,-140.672187276844,21,-141.20966520658556
660,-141.15398567535945,21,-141.20966520658556
661,-141.0857323178318,21,-141.20966520658556
662,-140.39602733031916,21,-141.20966520658556
663,-140.74062595709273,21,-141.20966520658556
664,-140.87899867848535,21,-141.20966520658556
665,-140.46572040283309,21,-141.20966520658556
666,-141.29241767484396,21,-141.22048368423742
667,-141.15364929697012,21,-141.22048368423742
668,-141.01617762416438,21,-141.22048368423742
669,-140.99602493005787,21,-141.22048368423742
670,-141.0165171864232,21,-141.22048368423742
671,-140.60283937082693,21,-141.22048368423742
672,-140.6721515080493,21,-141.22048368423742
673,-140.94754803701073,21,-141.22048368423742
674,-141.08465341148946,21,-141.22048368423742
675,-141.085392190272,21,-141.22048368423742
676,-140.6718575688409,21,-141.22048368423742
677,-140.53393004059666,21,-141.22048368423742
678,-141.01571304960856,21,-141.22048368423742
679,-141.01637167149187,21,-141.22048368423742
680,-140.8786293182908,21,-141.22048368423742
681,-141.01540444377946,21,-141.22048368423742
682,-140.8813552637019,21,-141.22048368423742
683,-140.8782511476277,21,-141.22048368423742
684,-140.94777723623292,21,-141.22048368423742
685,-141.2224187237253,21,-141.2224187237253
686,-141.08548244688237,21,-141.2224187237253
687,-140.87912149046986,21,-141.2224187237253
688,-140.81051837913188,21,-141.2224187237253
689,-141.15427952824805,21,-141.2224187237253
690,-141.0156749965986,21,-141.2224187237253
691,-140.80939111481402,21,-141.2224187237253
692,-140.74099613931116,21,-141.2224187237253
693,-141.15409997433576,21,-141.2224187237253
694,-141.08487913434257,21,-141.2224187237253
695,-140.46564266627203,21,-141.2224187237253
696,-140.67225304642434,21,-141.2224187237253
697,-140.80935621524893,21,-141.2224187237253
698,-140.7411701338247,21,-141.2224187237253
699,-140.8785153660098,21,-141.2224187237253
700,-140.7412703591716,21,-141.2224187237253
701,-141.01581528249784,21,-141.2224187237253
702,-140.74093931022622,21,-141.2224187237253
703,-140.87841972764863,21,-141.2224187237253
704,-140.9472015885697,21,-141.2224187237253
705,-140.8781975488945,21,-141.2224187237253
706,-140.74078993288165,21,-141.22048368423742
707,-141.08533342931577,21,-141.22048368423742
708,-141.08522224451445,21,-141.22048368423742
709,-140.80953204199741,21,-141.22048368423742
710,-140.74051429472877,21,-141.22048368423742
711,-141.0848596579193,21,-141.22048368423742
712,-141.08430444750152,21,-141.20966520658556
713,-140.8105052350607,21,-141.20966520658556
714,-140.7406792871322,21,-141.20966520658556
715,-140.6723304034081,21,-141.20966520658556
716,-140.67166787263156,21,-141.17903662696426
717,-141.15398890940486,21,-141.17903662696426
718,-140.6028287723536,21,-141.17903662696426
719,-140.80976159703118,21,-141.17903662696426
720,-141.0162778816668,21,-141.17903662696426
721,-140.8777805710513,21,-141.17903662696426
722,-141.01574386038902,21,-141.16828619625363
723,-140.87879897109593,21,-141.15427952824805
724,-141.01542437082117,21,-141.15427952824805
725,-140.94710588745141,21,-141.15427952824805
726,-140.74100842681736,21,-141.15427952824805
727,-140.74126100655224,21,-141.15427952824805
728,-141.01557696068747,21,-141.15427952824805
729,-140.94756360976186,21,-141.15427952824805
730,-140.87871724769155,21,-141.15427952824805
731,-141.01684544947415,21,-141.15427952824805
732,-141.01580573312202,21,-141.15427952824805
733,-140.87869697985832,21,-141.15427952824805
734,-140.60350801859772,21,-141.15427952824805
735,-140.53380266281002,21,-141.15427952824805
736,-140.74128015256878,21,-141.15427952824805
737,-140.74044714687815,21,-141.15409997433576
738,-140.67180424311124,21,-141.15409997433576
739,-140.80939809305045,21,-141.15409997433576
740,-140.80937415097384,21,-141.15409997433576
741,-140.740162306969,21,-141.15409997433576
742,-141.2228331396513,21,-141.15427952824805
743,-141.15426312729446,21,-141.15426312729446
744,-141.0838238500002,21,-141.15426312729446
745,-140.464710318117,21,-141.15426312729446
746,-141.01595204370034,21,-141.15426312729446
747,-140.8098741179775,21,-141.15426312729446
748,-140.6723327126389,21,-141.15409997433576
749,-140.74062466975198,21,-141.15409997433576
750,-141.08552529304083,21,-141.15409997433576
751,-140.4400368412127,21,-141.15409997433576
752,-140.5346053937639,21,-141.15409997433576
753,-140.53415411227655,21,-141.15409997433576
754,-140.8096294205683,21,-141.15409997433576
755,-140.74037957771935,21,-141.15409997433576
756,-140.80970182975358,21,-141.15409997433576
757,-141.22202842905656,21,-141.15426312729446
758,-140.74066885664047,21,-141.15426312729446
759,-140.9480395217638,21,-141.15426312729446
760,-141.36060331537436,21,-141.15427952824805
761,-140.74076702193682,21,-141.15427952824805
762,-141.22297731711564,21,-141.22202842905656
763,-140.80951159183235,21,-141.22202842905656
764,-140.87771427786834,21,-141.22202842905656
765,-140.94756045505108,21,-141.22202842905656
766,-140.80963490682387,21,-141.22202842905656
767,-140.74060633272364,21,-141.15427952824805
768,-141.01583567719214,21,-141.15427952824805
769,-141.0858192576266,21,-141.15427952824805
770,-140.94745763810556,21,-141.15427952824805
771,-140.6717829844001,21,-141.15427952824805
772,-140.94853883118378,21,-141.15427952824805
773,-140.80992895352745,21,-141.15427952824805
774,-140.94806042273208,21,-141.15427952824805
775,-140.87783027108705,21,-141.15427952824805
776,-141.0837093495307,21,-141.15427952824805
777,-140.6719953172643,21,-141.15427952824805
778,-140.8781429535332,21,-141.15427952824805
779,-140.80957433895017,21,-141.15427952824805
780,-140.53429647930642,21,-141.15427952824805
781,-141.29114413302662,21,-141.22202842905656
782,-141.08542976279895,21,-141.22202842905656
783,-140.74026902171457,21,-141.22202842905656
784,-140.67220870744364,21,-141.22202842905656
785,-140.8097456916057,21,-141.22202842905656
786,-140.67203855691145,21,-141.15427952824805
787,-140.53440693715038,21,-141.15427952824805
788,-140.87782947860669,21,-141.15427952824805
789,-140.94787128979087,21,-141.15427952824805
790,-140.53424292429347,21,-141.15426312729446
791,-140.60391876234394,21,-141.15426312729446
792,-140.87901110727955,21,-141.15426312729446
793,-141.22331602471547,21,-141.22202842905656
794,-140.81005725129376,21,-141.22202842905656
795,-140.74119738117946,21,-141.22202842905656
796,-140.8093852771322,21,-141.22202842905656
797,-140.74065439937488,21,-141.22202842905656
798,-140.3963547982479,21,-141.22202842905656
799,-140.8790435635937,21,-141.22202842905656
800,-140.7405808456288,21,-141.22202842905656
801,-141.15426520042075,21,-141.22202842905656
802,-140.53377077403445,21,-141.22202842905656
803,-140.9467238256346,21,-141.22202842905656
804,-141.29125793305138,21,-141.2228331396513
805,-140.8783353402558,21,-141.2228331396513
806,-140.7401189897523,21,-141.2228331396513
807,-141.01564273696323,21,-141.2228331396513
808,-140.80939020271057,21,-141.2228331396513
809,-141.15406168014022,21,-141.2228331396513
810,-140.87789440579135,21,-141.2228331396513
811,-141.01573041052717,21,-141.2228331396513
812,-140.74017632268772,21,-141.2228331396513
813,-140.74107588422248,21,-141.2228331396513
814,-140.60334963741954,21,-141.2228331396513
815,-140.8097971450032,21,-141.2228331396513
816,-141.08445426704552,21,-141.2228331396513
817,-140.94792606565963,21,-141.2228331396513
818,-141.01631443843627,21,-141.2228331396513
819,-140.94721789550562,21,-141.2228331396513
820,-141.08550292401796,21,-141.2228331396513
821,-141.01629965448492,21,-141.2228331396513
822,-140.94747889131327,21,-141.2228331396513
823,-141.08432223231068,21,-141.2228331396513
824,-140.9469595035886,21,-141.2228331396513
825,-140.6031433160324,21,-141.2228331396513
826,-140.67252767003203,21,-141.2228331396513
827,-140.60292456446786,21,-141.2228331396513
828,-140.878701013875,21,-141.2228331396513
829,-140.8095702244093,21,-141.2228331396513
830,-140.67196407340035,21,-141.2228331396513
831,-140.81005677805453,21,-141.2228331396513
832,-141.154432818007,21,-141.2228331396513
833,-140.87874737388935,21,-141.2228331396513
834,-141.01536607632224,21,-141.2228331396513
835,-141.01646007640562,21,-141.2228331396513
836,-140.80981915741592,21,-141.2228331396513
837,-140.9468418423536,21,-141.2228331396513
838,-140.94721027061496,21,-141.2228331396513
839,-141.01583644762007,21,-141.2228331396513
840,-140.7414778139405,21,-141.2228331396513
841,-140.87946407157725,21,-141.2228331396513
842,-140.60370651448395,21,-141.2228331396513
843,-140.74042469647082,21,-141.22202842905656
844,-140.87882166363147,21,-141.22202842905656
845,-140.67196924050396,21,-141.22202842905656
846,-140.9477107745705,21,-141.22202842905656
847,-141.01611568457795,21,-141.22202842905656
848,-140.87839381356213,21,-141.22202842905656
849,-141.01622730551762,21,-141.22202842905656
850,-141.01677272533837,21,-141.22202842905656
851,-141.22359525420933,21,-141.22297731711564
852,-141.08512779402514,21,-141.22297731711564
853,-140.7409496177745,21,-141.22297731711564
854,-140.80983773580652,21,-141.22297731711564
855,-140.4655580868351,21,-141.22297731711564
856,-141.08534308194692,21,-141.22297731711564
857,-141.2906664773313,21,-141.22331602471547
858,-140.809523413153,21,-141.22331602471547
859,-141.16096389195778,21,-141.22331602471547
860,-140.6722166766666,21,-141.22331602471547
861,-140.60314230270745,21,-141.22297731711564
862,-140.67200570263458,21,-141.22297731711564
863,-140.67156857079237,21,-141.16096389195778
864,-140.74071447318696,21,-141.16096389195778
865,-141.08527796492774,21,-141.16096389195778
866,-140.94718606097618,21,-141.16096389195778
867,-140.67187040761297,21,-141.16096389195778
868,-141.29126354177532,21,-141.22331602471547
869,-141.08429547481035,21,-141.22331602471547
870,-140.80982523284285,21,-141.22331602471547
871,-140.8780505186568,21,-141.22331602471547
872,-140.94752559708434,21,-141.22331602471547
873,-141.08502700298052,21,-141.22331602471547
874,-140.53367385790926,21,-141.22331602471547
875,-140.80943218903542,21,-141.22331602471547
876,-140.9485226830737,21,-141.22331602471547
877,-141.0159633832917,21,-141.22331602471547
878,-141.2910863939598,21,-141.22359525420933
879,-140.60308321720078,21,-141.22359525420933
880,-141.015868100649,21,-141.22359525420933
881,-140.46528179474083,21,-141.22359525420933
882,-140.80975901687862,21,-141.22331602471547
883,-140.39683428506927,21,-141.22331602471547
884,-140.39624056778908,21,-141.22331602471547
885,-141.36030262944828,21,-141.22359525420933
886,-141.08457957756644,21,-141.22359525420933
887,-140.67159809375198,21,-141.22359525420933
888,-140.878199115271,21,-141.22359525420933
889,-141.01635375699084,21,-141.22359525420933
890,-140.87840081361935,21,-141.22359525420933
891,-141.08500670365572,21,-141.22359525420933
892,-140.60301363235652,21,-141.22359525420933
893,-141.29355695354977,21,-141.2906664773313
894,-140.6030750133429,21,-141.2906664773313
895,-140.80938793024202,21,-141.2906664773313
896,-141.08477001275068,21,-141.2906664773313
897,-140.87844402241106,21,-141.2906664773313
898,-140.67193958485535,21,-141.2906664773313
899,-140.87881866361784,21,-141.2906664773313
900,-140.60335599430462,21,-141.2906664773313
901,-141.01556787416695,21,-141.2906664773313
902,-140.94746960237984,21,-141.2906664773313
903,-140.87842092388712,21,-141.2906664773313
904,-140.87885788871208,21,-141.2906664773313
905,-141.22224125671,21,-141.22359525420933
906,-140.87785204595878,21,-141.22359525420933
907,-141.01626951044398,21,-141.22359525420933
908,-140.8788586003913,21,-141.22359525420933
909,-140.32816657540815,21,-141.22359525420933
910,-141.15360029546173,21,-141.22359525420933
911,-140.8091268725938,21,-141.22359525420933
912,-140.60348987565186,21,-141.22359525420933
913,-140.6038371722338,21,-141.22359525420933
914,-140.80893041235436,21,-141.22359525420933
915,-140.46581673973515,21,-141.22359525420933
916,-140.7409039454438,21,-141.22359525420933
917,-140.80978631288343,21,-141.22359525420933
918,-140.80968242865467,21,-141.22359525420933
919,-141.1540881620875,21,-141.22359525420933
920,-141.08459909834966,21,-141.22359525420933
921,-141.01627629123504,21,-141.22359525420933
922,-140.60330887717248,21,-141.22359525420933
923,-140.7403171393375,21,-141.22359525420933
924,-140.94751979104072,21,-141.22359525420933
925,-140.46551559985875,21,-141.22359525420933
926,-141.29139245559762,21,-141.2906664773313
927,-140.67117763043626,21,-141.2906664773313
928,-140.6028892239119,21,-141.2906664773313
929,-140.80932950974923,21,-141.2906664773313
930,-140.87850650761686,21,-141.2906664773313
931,-140.81071013071312,21,-141.2906664773313
932,-141.08479067960104,21,-141.2906664773313
933,-140.4657663902177,21,-141.2906664773313
934,-141.1545707505942,21,-141.2906664773313
935,-140.80949769787213,21,-141.2906664773313
936,-141.36052385904043,21,-141.2910863939598
937,-141.01555522068747,21,-141.2910863939598
938,-140.9480005746872,21,-141.2910863939598
939,-140.53446758288757,21,-141.2910863939598
940,-140.74088178192764,21,-141.2910863939598
941,-141.08489934654665,21,-141.2910863939598
942,-141.01595084803554,21,-141.2910863939598
943,-141.15411018272056,21,-141.2910863939598
944,-140.46562102867986,21,-141.2910863939598
945,-140.8788079297615,21,-141.2910863939598
946,-140.8092884323239,21,-141.2910863939598
947,-140.94746009613777,21,-141.2910863939598
948,-140.7400076353024,21,-141.2910863939598
949,-141.22312878430523,21,-141.2910863939598
950,-140.9477080347455,21,-141.2910863939598
951,-140.67173882536116,21,-141.2910863939598
952,-140.94744723184323,21,-141.2910863939598
953,-140.80994133315295,21,-141.2910863939598
954,-141.0850629502978,21,-141.2910863939598
955,-141.01636518927768,21,-141.2910863939598
956,-140.67248412513638,21,-141.2910863939598
957,-140.74073063477874,21,-141.2910863939598
958,-141.15427058899786,21,-141.2910863939598
959,-141.2624715100939,21,-141.2910863939598
960,-140.87876555124527,21,-141.2910863939598
961,-141.2261022545257,21,-141.2910863939598
962,-140.6031791699529,21,-141.2910863939598
963,-141.01639678395094,21,-141.2910863939598
964,-140.7411257547232,21,-141.2910863939598
965,-140.87712004213802,21,-141.2910863939598
966,-140.94798218090335,21,-141.2910863939598
967,-140.80893126238942,21,-141.2910863939598
968,-140.80932849248734,21,-141.2910863939598
969,-140.87865950241033,21,-141.2624715100939
970,-140.60227832880983,21,-141.2624715100939
971,-141.1540355991058,21,-141.2624715100939
972,-140.8092485762463,21,-141.2624715100939
973,-140.60297663533987,21,-141.2624715100939
974,-140.87848224313535,21,-141.2624715100939
975,-140.94650660772527,21,-141.2624715100939
976,-140.80962150475426,21,-141.2624715100939
977,-140.7410426547569,21,-141.2624715100939
978,-140.9473722258181,21,-141.2624715100939
